Date,Close,change
"May 02, 2018",0.420621,0.015768
"May 01, 2018",0.404853,-0.004027
"Apr 30, 2018",0.40888,-0.018125
"Apr 29, 2018",0.427005,0.006671
"Apr 28, 2018",0.420334,0.031773
"Apr 27, 2018",0.388561,-0.014895
"Apr 26, 2018",0.403456,0.027335
"Apr 25, 2018",0.376121,-0.058312
"Apr 24, 2018",0.434433,0.039632
"Apr 23, 2018",0.394801,0.008710
"Apr 22, 2018",0.386091,-0.002586
"Apr 21, 2018",0.388677,-0.016591
"Apr 20, 2018",0.405268,0.017638
"Apr 19, 2018",0.38763,0.011962
"Apr 18, 2018",0.375668,0.035501
"Apr 17, 2018",0.340167,-0.004812
"Apr 16, 2018",0.344979,-0.013379
"Apr 15, 2018",0.358358,0.053181
"Apr 14, 2018",0.305177,0.022611
"Apr 13, 2018",0.282566,0.006833
"Apr 12, 2018",0.275733,0.028847
"Apr 11, 2018",0.246886,0.011527
"Apr 10, 2018",0.235359,0.006070
"Apr 09, 2018",0.229289,-0.006201
"Apr 08, 2018",0.23549,0.012522
"Apr 07, 2018",0.222968,0.003869
"Apr 06, 2018",0.219099,-0.005669
"Apr 05, 2018",0.224768,-0.002616
"Apr 04, 2018",0.227384,-0.033308
"Apr 03, 2018",0.260692,0.033781
"Apr 02, 2018",0.226911,0.018121
"Apr 01, 2018",0.20879,-0.012314
"Mar 31, 2018",0.221104,0.000203
"Mar 30, 2018",0.220901,-0.000321
"Mar 29, 2018",0.221222,-0.032701
"Mar 28, 2018",0.253923,0.004720
"Mar 27, 2018",0.249203,-0.016897
"Mar 26, 2018",0.2661,-0.022778
"Mar 25, 2018",0.288878,0.006726
"Mar 24, 2018",0.282152,0.003365
"Mar 23, 2018",0.278787,-0.018712
"Mar 22, 2018",0.297499,0.007205
"Mar 21, 2018",0.290294,-0.020451
"Mar 20, 2018",0.310745,0.008752
"Mar 19, 2018",0.301993,0.020234
"Mar 18, 2018",0.281759,-0.000020
"Mar 17, 2018",0.281779,-0.056602
"Mar 16, 2018",0.338381,-0.038147
"Mar 15, 2018",0.376528,-0.022725
"Mar 14, 2018",0.399253,-0.066534
"Mar 13, 2018",0.465787,0.075115
"Mar 12, 2018",0.390672,0.040293
"Mar 11, 2018",0.350379,0.008455
"Mar 10, 2018",0.341924,0.003854
"Mar 09, 2018",0.33807,-0.003566
"Mar 08, 2018",0.341636,0.044589
"Mar 07, 2018",0.297047,-0.042116
"Mar 06, 2018",0.339163,-0.014319
"Mar 05, 2018",0.353482,-0.003169
"Mar 04, 2018",0.356651,-0.021316
"Mar 03, 2018",0.377967,-0.017192
"Mar 02, 2018",0.395159,-0.021086
"Mar 01, 2018",0.416245,0.014451
"Feb 28, 2018",0.401794,0.000032
"Feb 27, 2018",0.401762,-0.001115
"Feb 26, 2018",0.402877,0.004233
"Feb 25, 2018",0.398644,-0.007782
"Feb 24, 2018",0.406426,-0.033150
"Feb 23, 2018",0.439576,0.007331
"Feb 22, 2018",0.432245,-0.032194
"Feb 21, 2018",0.464439,-0.019958
"Feb 20, 2018",0.484397,-0.044864
"Feb 19, 2018",0.529261,-0.001146
"Feb 18, 2018",0.530407,-0.068473
"Feb 17, 2018",0.59888,0.029993
"Feb 16, 2018",0.568887,0.007528
"Feb 15, 2018",0.561359,-0.008646
"Feb 14, 2018",0.570005,0.036819
"Feb 13, 2018",0.533186,-0.024708
"Feb 12, 2018",0.557894,0.029254
"Feb 11, 2018",0.52864,-0.061871
"Feb 10, 2018",0.590511,0.000025
"Feb 09, 2018",0.590486,0.047392
"Feb 08, 2018",0.543094,0.006376
"Feb 07, 2018",0.536718,-0.047482
"Feb 06, 2018",0.5842,0.134528
"Feb 05, 2018",0.449672,-0.101198
"Feb 04, 2018",0.55087,-0.077925
"Feb 03, 2018",0.628795,0.000000
