Date,Close,change
"May 02, 2018",0.081137,0.001559
"May 01, 2018",0.079578,0.002376
"Apr 30, 2018",0.077202,0.006710
"Apr 29, 2018",0.070492,-0.001990
"Apr 28, 2018",0.072482,0.004885
"Apr 27, 2018",0.067597,-0.003146
"Apr 26, 2018",0.070743,0.009699
"Apr 25, 2018",0.061044,-0.007579
"Apr 24, 2018",0.068623,-0.000200
"Apr 23, 2018",0.068823,0.000316
"Apr 22, 2018",0.068507,-0.000070
"Apr 21, 2018",0.068577,-0.000792
"Apr 20, 2018",0.069369,-0.003788
"Apr 19, 2018",0.073157,0.008161
"Apr 18, 2018",0.064996,-0.008005
"Apr 17, 2018",0.073001,-0.021057
"Apr 16, 2018",0.094058,0.003230
"Apr 15, 2018",0.090828,0.003877
"Apr 14, 2018",0.086951,-0.004611
"Apr 13, 2018",0.091562,0.001201
"Apr 12, 2018",0.090361,0.008018
"Apr 11, 2018",0.082343,-0.001787
"Apr 10, 2018",0.08413,0.006018
"Apr 09, 2018",0.078112,0.010355
"Apr 08, 2018",0.067757,0.003307
"Apr 07, 2018",0.06445,0.005967
"Apr 06, 2018",0.058483,0.003551
"Apr 05, 2018",0.054932,-0.001934
"Apr 04, 2018",0.056866,-0.014279
"Apr 03, 2018",0.071145,0.023323
"Apr 02, 2018",0.047822,0.004093
"Apr 01, 2018",0.043729,0.004754
"Mar 31, 2018",0.038975,0.003030
"Mar 30, 2018",0.035945,-0.000970
"Mar 29, 2018",0.036915,-0.004891
"Mar 28, 2018",0.041806,0.001828
"Mar 27, 2018",0.039978,-0.004553
"Mar 26, 2018",0.044531,0.003829
"Mar 25, 2018",0.040702,-0.004090
"Mar 24, 2018",0.044792,0.006431
"Mar 23, 2018",0.038361,-0.000905
"Mar 22, 2018",0.039266,0.005638
"Mar 21, 2018",0.033628,-0.001182
"Mar 20, 2018",0.03481,0.003361
"Mar 19, 2018",0.031449,0.001939
"Mar 18, 2018",0.02951,0.001102
"Mar 17, 2018",0.028408,-0.004484
"Mar 16, 2018",0.032892,0.001691
"Mar 15, 2018",0.031201,-0.000177
"Mar 14, 2018",0.031378,-0.004795
"Mar 13, 2018",0.036173,-0.001515
"Mar 12, 2018",0.037688,-0.001586
"Mar 11, 2018",0.039274,0.002787
"Mar 10, 2018",0.036487,-0.002740
"Mar 09, 2018",0.039227,0.000319
"Mar 08, 2018",0.038908,-0.004367
"Mar 07, 2018",0.043275,-0.005840
"Mar 06, 2018",0.049115,-0.005315
"Mar 05, 2018",0.05443,-0.002103
"Mar 04, 2018",0.056533,0.000615
"Mar 03, 2018",0.055918,-0.004042
"Mar 02, 2018",0.05996,0.001586
"Mar 01, 2018",0.058374,0.004827
"Feb 28, 2018",0.053547,-0.006576
"Feb 27, 2018",0.060123,-0.000855
"Feb 26, 2018",0.060978,0.002542
"Feb 25, 2018",0.058436,0.001252
"Feb 24, 2018",0.057184,-0.004381
"Feb 23, 2018",0.061565,0.002436
"Feb 22, 2018",0.059129,-0.006013
"Feb 21, 2018",0.065142,-0.004473
"Feb 20, 2018",0.069615,-0.012654
"Feb 19, 2018",0.082269,0.006609
"Feb 18, 2018",0.07566,-0.014336
"Feb 17, 2018",0.089996,0.020936
"Feb 16, 2018",0.06906,0.009676
"Feb 15, 2018",0.059384,0.000765
"Feb 14, 2018",0.058619,0.005416
"Feb 13, 2018",0.053203,-0.002818
"Feb 12, 2018",0.056021,0.004934
"Feb 11, 2018",0.051087,-0.005854
"Feb 10, 2018",0.056941,-0.001157
"Feb 09, 2018",0.058098,0.005836
"Feb 08, 2018",0.052262,0.004276
"Feb 07, 2018",0.047986,-0.004036
"Feb 06, 2018",0.052022,0.009411
"Feb 05, 2018",0.042611,-0.011474
"Feb 04, 2018",0.054085,-0.010643
"Feb 03, 2018",0.064728,0.000000
