Date,Close,change
"May 02, 2018",0.997464,-0.002536
"May 01, 2018",1,0.001081
"Apr 30, 2018",0.998919,0.000903
"Apr 29, 2018",0.998016,-0.001319
"Apr 28, 2018",0.999335,-0.000665
"Apr 27, 2018",1,0.000386
"Apr 26, 2018",0.999614,0.007805
"Apr 25, 2018",0.991809,-0.008191
"Apr 24, 2018",1,0.002153
"Apr 23, 2018",0.997847,0.001651
"Apr 22, 2018",0.996196,-0.002818
"Apr 21, 2018",0.999014,0.000676
"Apr 20, 2018",0.998338,0.001153
"Apr 19, 2018",0.997185,-0.000424
"Apr 18, 2018",0.997609,-0.000947
"Apr 17, 2018",0.998556,0.000964
"Apr 16, 2018",0.997592,-0.001010
"Apr 15, 2018",0.998602,-0.001164
"Apr 14, 2018",0.999766,0.000871
"Apr 13, 2018",0.998895,0.002064
"Apr 12, 2018",0.996831,-0.003169
"Apr 11, 2018",1,0.002644
"Apr 10, 2018",0.997356,-0.000199
"Apr 09, 2018",0.997555,0.000746
"Apr 08, 2018",0.996809,-0.002835
"Apr 07, 2018",0.999644,-0.000356
"Apr 06, 2018",1,0.000000
"Apr 05, 2018",1,0.000000
"Apr 04, 2018",1,0.000000
"Apr 03, 2018",1,0.000000
"Apr 02, 2018",1,0.000190
"Apr 01, 2018",0.99981,-0.000190
"Mar 31, 2018",1,0.001057
"Mar 30, 2018",0.998943,0.000320
"Mar 29, 2018",0.998623,-0.000581
"Mar 28, 2018",0.999204,-0.000796
"Mar 27, 2018",1,0.000000
"Mar 26, 2018",1,0.000314
"Mar 25, 2018",0.999686,-0.010314
"Mar 24, 2018",1.01,0.019765
"Mar 23, 2018",0.990235,-0.008747
"Mar 22, 2018",0.998982,-0.000262
"Mar 21, 2018",0.999244,0.002412
"Mar 20, 2018",0.996832,0.006965
"Mar 19, 2018",0.989867,-0.010133
"Mar 18, 2018",1,0.000000
"Mar 17, 2018",1,0.001449
"Mar 16, 2018",0.998551,-0.001449
"Mar 15, 2018",1,0.000000
"Mar 14, 2018",1,0.000157
"Mar 13, 2018",0.999843,-0.000157
"Mar 12, 2018",1,0.000000
"Mar 11, 2018",1,-0.010000
"Mar 10, 2018",1.01,0.010000
"Mar 09, 2018",1,-0.010000
"Mar 08, 2018",1.01,0.010000
"Mar 07, 2018",1,0.000000
"Mar 06, 2018",1,0.001136
"Mar 05, 2018",0.998864,0.001252
"Mar 04, 2018",0.997612,-0.002388
"Mar 03, 2018",1,0.000270
"Mar 02, 2018",0.99973,-0.000270
"Mar 01, 2018",1,0.001097
"Feb 28, 2018",0.998903,-0.001097
"Feb 27, 2018",1,0.000439
"Feb 26, 2018",0.999561,-0.000439
"Feb 25, 2018",1,0.000000
"Feb 24, 2018",1,0.000000
"Feb 23, 2018",1,0.000000
"Feb 22, 2018",1,0.000000
"Feb 21, 2018",1,0.000000
"Feb 20, 2018",1,0.000000
"Feb 19, 2018",1,-0.010000
"Feb 18, 2018",1.01,0.010000
"Feb 17, 2018",1,0.000000
"Feb 16, 2018",1,-0.010000
"Feb 15, 2018",1.01,0.010000
"Feb 14, 2018",1,0.000000
"Feb 13, 2018",1,0.000000
"Feb 12, 2018",1,0.000749
"Feb 11, 2018",0.999251,-0.000749
"Feb 10, 2018",1,0.000000
"Feb 09, 2018",1,-0.020000
"Feb 08, 2018",1.02,0.020000
"Feb 07, 2018",1,-0.010000
"Feb 06, 2018",1.01,0.013692
"Feb 05, 2018",0.996308,-0.013692
"Feb 04, 2018",1.01,0.010000
"Feb 03, 2018",1,0.000000
