Date,Close,change
"May 02, 2018",0.091397,-0.001963
"May 01, 2018",0.09336,-0.000417
"Apr 30, 2018",0.093777,0.004632
"Apr 29, 2018",0.089145,0.007483
"Apr 28, 2018",0.081662,0.007625
"Apr 27, 2018",0.074037,-0.000529
"Apr 26, 2018",0.074566,0.004551
"Apr 25, 2018",0.070015,-0.003345
"Apr 24, 2018",0.07336,0.014814
"Apr 23, 2018",0.058546,0.006126
"Apr 22, 2018",0.05242,-0.001257
"Apr 21, 2018",0.053677,0.000004
"Apr 20, 2018",0.053673,0.004281
"Apr 19, 2018",0.049392,0.001871
"Apr 18, 2018",0.047521,0.005405
"Apr 17, 2018",0.042116,0.000860
"Apr 16, 2018",0.041256,-0.001715
"Apr 15, 2018",0.042971,0.002960
"Apr 14, 2018",0.040011,0.001005
"Apr 13, 2018",0.039006,-0.000558
"Apr 12, 2018",0.039564,0.003293
"Apr 11, 2018",0.036271,-0.000657
"Apr 10, 2018",0.036928,0.001172
"Apr 09, 2018",0.035756,-0.001876
"Apr 08, 2018",0.037632,0.000568
"Apr 07, 2018",0.037064,0.000146
"Apr 06, 2018",0.036918,-0.003096
"Apr 05, 2018",0.040014,0.009878
"Apr 04, 2018",0.030136,-0.004665
"Apr 03, 2018",0.034801,-0.000954
"Apr 02, 2018",0.035755,0.003603
"Apr 01, 2018",0.032152,-0.001820
"Mar 31, 2018",0.033972,-0.007305
"Mar 30, 2018",0.041277,-0.001725
"Mar 29, 2018",0.043002,-0.005815
"Mar 28, 2018",0.048817,0.005742
"Mar 27, 2018",0.043075,-0.001303
"Mar 26, 2018",0.044378,-0.000933
"Mar 25, 2018",0.045311,-0.004469
"Mar 24, 2018",0.04978,0.008643
"Mar 23, 2018",0.041137,0.003213
"Mar 22, 2018",0.037924,0.000817
"Mar 21, 2018",0.037107,-0.001006
"Mar 20, 2018",0.038113,0.005749
"Mar 19, 2018",0.032364,0.003743
"Mar 18, 2018",0.028621,0.000263
"Mar 17, 2018",0.028358,-0.001761
"Mar 16, 2018",0.030119,0.000000
"Mar 15, 2018",0.030119,-0.000938
"Mar 14, 2018",0.031057,-0.004669
"Mar 13, 2018",0.035726,-0.000406
"Mar 12, 2018",0.036132,-0.002584
"Mar 11, 2018",0.038716,0.003788
"Mar 10, 2018",0.034928,-0.002053
"Mar 09, 2018",0.036981,0.000556
"Mar 08, 2018",0.036425,-0.002176
"Mar 07, 2018",0.038601,-0.005357
"Mar 06, 2018",0.043958,-0.002818
"Mar 05, 2018",0.046776,-0.001025
"Mar 04, 2018",0.047801,-0.001117
"Mar 03, 2018",0.048918,-0.004029
"Mar 02, 2018",0.052947,0.004100
"Mar 01, 2018",0.048847,0.005496
"Feb 28, 2018",0.043351,0.000620
"Feb 27, 2018",0.042731,0.000962
"Feb 26, 2018",0.041769,0.001886
"Feb 25, 2018",0.039883,-0.001046
"Feb 24, 2018",0.040929,-0.001946
"Feb 23, 2018",0.042875,0.002201
"Feb 22, 2018",0.040674,-0.003906
"Feb 21, 2018",0.04458,-0.002281
"Feb 20, 2018",0.046861,-0.004681
"Feb 19, 2018",0.051542,0.001936
"Feb 18, 2018",0.049606,-0.005308
"Feb 17, 2018",0.054914,0.002465
"Feb 16, 2018",0.052449,0.005953
"Feb 15, 2018",0.046496,0.000560
"Feb 14, 2018",0.045936,0.002580
"Feb 13, 2018",0.043356,-0.002760
"Feb 12, 2018",0.046116,0.003715
"Feb 11, 2018",0.042401,-0.006298
"Feb 10, 2018",0.048699,0.000731
"Feb 09, 2018",0.047968,0.011243
"Feb 08, 2018",0.036725,0.003979
"Feb 07, 2018",0.032746,-0.003732
"Feb 06, 2018",0.036478,0.006317
"Feb 05, 2018",0.030161,-0.007772
"Feb 04, 2018",0.037933,-0.006539
"Feb 03, 2018",0.044472,0.000000
